"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"40",NA,30,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"41",NA,46,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"42",6-02-20,51,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"43",6-08-20,11,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"44",NA,21,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"45",NA,20,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"46",NA,29,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"47",7-02-20,37,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"48",7-08-20,40,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"49",NA,18,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"50",NA,25,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"51",NA,36,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"52",8-07-20,35,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"53",NA,46,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"54",NA,38,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"55",NA,19,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"56",NA,39,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"57",9-06-20,32,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"58",9-12-20,45,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"59",NA,36,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"60",NA,28,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"61",NA,46,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"62",1-01-20,6,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"63",1-02-20,23,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"64",1-03-20,10,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"65",1-04-20,10,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"66",1-05-20,5,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"67",1-06-20,18,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"68",1-07-20,31,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"69",1-08-20,26,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"70",1-09-20,0,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"71",1-10-20,14,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"72",1-11-20,27,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"73",1-12-20,37,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"74",NA,23,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"75",NA,5,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"76",NA,10,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"77",NA,19,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"78",NA,35,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"79",NA,31,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"80",NA,22,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"81",NA,3,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"82",NA,10,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"83",NA,24,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"84",NA,14,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"85",NA,3,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"86",NA,20,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"87",NA,32,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"88",NA,58,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"89",NA,55,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"90",NA,28,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"91",NA,10,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"92",NA,22,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"93",2-01-20,52,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"94",2-02-20,43,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"95",2-03-20,63,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"96",2-04-20,54,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"97",2-05-20,41,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"98",2-06-20,38,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"99",2-07-20,19,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"100",2-08-20,7,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"101",2-09-20,11,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"102",2-10-20,28,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"103",2-11-20,39,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"104",2-12-20,3,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"105",NA,0,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"106",NA,23,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"107",NA,30,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"108",NA,10,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"109",NA,15,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"110",NA,8,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"111",NA,28,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"112",NA,2,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"113",NA,10,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"114",NA,1,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"115",NA,1,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"116",NA,0,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"117",NA,4,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"118",NA,34,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"119",NA,51,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"120",NA,38,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"121",3-01-20,22,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"122",3-02-20,9,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"123",3-03-20,25,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"124",3-04-20,10,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"125",3-05-20,12,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"126",3-06-20,16,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"127",3-07-20,27,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"128",3-08-20,42,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"129",3-09-20,48,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"130",3-10-20,17,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"131",3-11-20,10,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"132",3-12-20,17,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"133",NA,24,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"134",NA,33,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"135",NA,14,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"136",NA,8,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"137",NA,15,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"138",NA,23,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"139",NA,20,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"140",NA,33,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"141",NA,31,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"142",NA,14,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"143",NA,8,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"144",NA,56,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"145",NA,67,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"146",NA,16,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"147",NA,25,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"148",NA,35,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"149",NA,47,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"150",NA,56,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"151",NA,7,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"152",4-01-20,12,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"153",4-02-20,25,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"154",4-03-20,41,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"155",4-04-20,43,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"156",4-05-20,28,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"157",4-06-20,25,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"158",4-07-20,31,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"159",4-08-20,28,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"160",4-09-20,10,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"161",4-10-20,17,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"162",4-11-20,30,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"163",4-12-20,20,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"164",NA,33,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"165",NA,19,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"166",NA,4,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"167",NA,16,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"168",NA,35,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"169",NA,47,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"170",NA,14,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"171",NA,4,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"172",NA,4,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"173",NA,12,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"174",NA,25,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"175",NA,33,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"176",NA,38,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"177",NA,26,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"178",NA,21,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"179",NA,31,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"180",NA,45,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"181",NA,54,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"182",5-01-20,40,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"183",5-02-20,39,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"184",5-03-20,36,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"185",5-04-20,28,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"186",5-05-20,13,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"187",5-10-20,20,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"188",5-11-20,24,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"189",5-12-20,9,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"190",NA,11,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"191",NA,20,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"192",NA,31,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"193",NA,29,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"194",NA,52,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"195",NA,54,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"196",NA,45,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"197",NA,53,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"198",NA,48,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"199",NA,43,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"200",NA,49,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"201",NA,46,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"202",NA,44,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"203",NA,28,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"204",6-01-20,25,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"205",6-02-20,50,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"206",6-03-20,45,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"207",6-04-20,48,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"208",6-05-20,60,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"209",6-06-20,53,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"210",6-07-20,12,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"211",6-08-20,10,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"212",6-09-20,3,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"213",6-10-20,9,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"214",6-11-20,21,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"215",6-12-20,23,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"216",NA,18,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"217",NA,18,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"218",NA,37,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"219",NA,41,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"220",NA,36,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"221",NA,18,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"222",NA,21,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"223",NA,18,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"224",NA,20,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"225",NA,13,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"226",NA,24,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"227",NA,45,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"228",NA,20,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"229",NA,26,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"230",NA,26,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"231",NA,39,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"232",NA,43,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"233",NA,43,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"234",7-01-20,34,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"235",7-02-20,37,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"236",7-03-20,27,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"237",7-04-20,35,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"238",7-05-20,45,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"239",7-06-20,42,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"240",7-07-20,45,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"241",7-08-20,35,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"242",7-09-20,31,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"243",7-10-20,43,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"244",7-11-20,27,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"245",7-12-20,27,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"246",NA,24,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"247",NA,11,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"248",NA,25,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"249",NA,45,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"250",NA,48,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"251",NA,23,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"252",NA,29,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"253",NA,27,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"254",NA,34,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"255",NA,23,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"256",NA,15,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"257",NA,26,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"258",NA,27,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"259",NA,37,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"260",NA,51,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"261",NA,44,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"262",NA,43,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"263",NA,46,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"264",NA,48,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"265",8-01-20,43,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"266",8-02-20,32,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"267",8-03-20,34,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"268",8-04-20,25,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"269",8-05-20,26,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"270",8-06-20,36,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"271",8-07-20,33,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"272",8-08-20,33,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"273",8-09-20,38,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
"274",8-10-20,45,"Board Of Ed. Bldg.","PM 2.5","Buncombe",35.6062000008935,-82.5844
