"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"61",5-01-20,74,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"62",5-02-20,87,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"63",5-03-20,74,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"64",5-04-20,74,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"65",5-05-20,43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"66",5-06-20,46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"67",5-07-20,54,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"68",5-08-20,61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"69",5-09-20,67,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"70",5-10-20,50,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"71",5-11-20,54,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"72",5-12-20,61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"73",NA,51,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"74",NA,64,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"75",NA,31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"76",NA,25,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"77",NA,36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"78",NA,28,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"79",NA,34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"80",NA,36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"81",NA,37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"82",NA,33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"83",NA,37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"84",NA,48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"85",NA,31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"86",NA,24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"87",NA,25,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"88",NA,19,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"89",NA,24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"90",NA,24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"91",NA,33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"92",6-01-20,38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"93",6-02-20,37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"94",6-03-20,44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"95",6-04-20,54,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"96",6-05-20,61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"97",6-06-20,61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"98",6-07-20,51,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"99",6-08-20,77,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"100",6-09-20,80,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"101",6-10-20,47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"102",6-11-20,40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"103",6-12-20,28,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"104",NA,36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"105",NA,43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"106",NA,49,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"107",NA,100,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"108",NA,44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"109",NA,44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"110",NA,38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"111",NA,29,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"112",NA,22,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"113",NA,41,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"114",NA,37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"115",NA,34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"116",NA,35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"117",NA,25,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"118",NA,29,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"119",NA,33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"120",NA,45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"121",NA,50,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"122",7-01-20,42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"123",7-02-20,30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"124",7-03-20,71,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"125",7-04-20,40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"126",7-05-20,30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"127",7-06-20,31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"128",7-07-20,31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"129",7-08-20,44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"130",7-09-20,42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"131",7-10-20,44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"132",7-11-20,46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"133",7-12-20,51,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"134",NA,74,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"135",NA,48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"136",NA,46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"137",NA,35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"138",NA,36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"139",NA,48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"140",NA,40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"141",NA,61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"142",NA,47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"143",NA,36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"144",NA,39,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"145",NA,46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"146",NA,37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"147",NA,44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"148",NA,48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"149",NA,38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"150",NA,41,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"151",NA,44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"152",NA,32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"153",8-01-20,28,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"154",8-02-20,25,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"155",8-03-20,27,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"156",8-04-20,35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"157",8-05-20,31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"158",8-06-20,33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"159",8-07-20,33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"160",8-08-20,30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"161",8-09-20,41,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"162",8-10-20,36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"163",8-11-20,36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"164",8-12-20,30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"165",NA,36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"166",NA,33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"167",NA,42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"168",NA,37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"169",NA,36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"170",NA,27,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"171",NA,30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"172",NA,35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"173",NA,26,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
